Access ID,User ID,Spark ID,Timestamp,Viewed Slideshow,Downloaded Slideshow,Watched Tutorial Video,Accessed Extension Activities,Used AI Playbook Maker,Downloaded AI Playbook,Booked Support Session,Session Length (min),Resources Accessed (Count),Resources Accessed (%)
35,225,4,2025-04-21 00:10:33,False,True,False,False,False,False,False,39,1,14.29
35,225,4,2025-04-21 01:56:33,True,False,False,False,False,False,False,39,2,28.57
35,225,4,2025-04-21 04:02:33,False,True,False,False,False,False,False,39,2,28.57
814,227,6,2025-04-08 23:12:00,False,False,False,False,True,False,False,37,5,71.43
814,227,6,2025-04-09 00:19:00,False,True,False,False,False,False,False,37,2,28.57
52,228,15,2025-04-17 23:08:13,False,False,False,False,True,False,False,1,2,28.57
52,228,15,2025-04-17 23:15:13,False,False,False,True,False,False,False,1,5,71.43
52,228,15,2025-04-18 00:39:13,False,True,False,False,False,False,False,1,3,42.86
52,228,15,2025-04-18 01:41:13,True,False,False,False,False,False,False,1,4,57.14
388,230,9,2025-04-09 23:08:31,False,False,True,False,False,False,False,53,3,42.86
388,230,9,2025-04-10 00:37:31,False,True,False,False,False,False,False,53,7,100.0
899,230,17,2025-04-14 23:13:09,False,False,False,True,False,False,False,12,3,42.86
899,230,17,2025-04-15 01:48:09,True,False,False,False,False,False,False,12,3,42.86
899,230,17,2025-04-15 03:14:09,False,False,False,False,False,True,False,12,2,28.57
852,231,8,2025-04-03 23:10:54,True,False,False,False,False,False,False,57,5,71.43
852,231,8,2025-04-03 23:36:54,False,False,False,False,True,False,False,57,3,42.86
319,235,9,2025-04-05 23:12:45,False,False,True,False,False,False,False,32,3,42.86
319,235,9,2025-04-05 23:30:45,True,False,False,False,False,False,False,32,5,71.43
319,235,9,2025-04-06 00:33:45,False,False,False,False,True,False,False,32,5,71.43
142,238,4,2025-04-12 23:08:44,False,False,False,False,False,False,True,4,3,42.86
142,238,4,2025-04-13 00:30:44,False,True,False,False,False,False,False,4,1,14.29
566,238,2,2025-04-17 23:08:17,False,False,False,True,False,False,False,54,5,71.43
566,238,2,2025-04-18 02:02:17,False,True,False,False,False,False,False,54,2,28.57
566,238,2,2025-04-18 05:00:17,False,False,False,False,False,False,True,54,5,71.43
566,238,2,2025-04-18 06:44:17,False,False,True,False,False,False,False,54,5,71.43
268,240,11,2025-04-04 23:10:25,False,False,False,True,False,False,False,14,3,42.86
268,240,11,2025-04-04 23:29:25,True,False,False,False,False,False,False,14,6,85.71
955,241,17,2025-04-04 23:13:29,False,True,False,False,False,False,False,28,4,57.14
955,241,17,2025-04-05 02:11:29,False,False,False,False,False,False,True,28,3,42.86
955,241,17,2025-04-05 03:34:29,False,False,False,False,False,False,True,28,3,42.86
455,241,14,2025-04-08 23:10:14,False,False,False,False,False,True,False,58,4,57.14
455,241,14,2025-04-08 23:16:14,True,False,False,False,False,False,False,58,1,14.29
455,241,14,2025-04-09 01:39:14,False,False,False,False,True,False,False,58,3,42.86
171,242,16,2025-04-04 23:13:29,False,False,False,False,False,False,True,17,3,42.86
171,242,16,2025-04-05 02:05:29,False,False,False,False,False,False,True,17,2,28.57
28,242,10,2025-04-18 23:10:40,False,False,False,False,False,True,False,48,2,28.57
28,242,10,2025-04-19 01:57:40,False,False,False,False,False,True,False,48,3,42.86
144,243,3,2025-04-19 23:08:29,False,False,False,False,True,False,False,27,5,71.43
144,243,3,2025-04-19 23:20:29,False,False,False,True,False,False,False,27,4,57.14
64,244,17,2025-04-14 23:13:31,True,False,False,False,False,False,False,40,2,28.57
64,244,17,2025-04-15 01:45:31,True,False,False,False,False,False,False,40,4,57.14
64,244,17,2025-04-15 03:41:31,False,False,False,True,False,False,False,40,2,28.57
64,244,17,2025-04-15 05:42:31,False,False,False,False,True,False,False,40,1,14.29
48,245,1,2025-04-08 23:09:37,False,False,False,False,False,True,False,60,1,14.29
48,245,1,2025-04-09 02:08:37,False,False,True,False,False,False,False,60,2,28.57
806,245,9,2025-04-09 23:11:37,False,False,False,False,False,True,False,35,4,57.14
806,245,9,2025-04-09 23:33:37,False,False,False,True,False,False,False,35,4,57.14
453,246,15,2025-04-02 23:12:54,False,False,False,True,False,False,False,29,2,28.57
453,246,15,2025-04-03 01:42:54,False,False,False,False,True,False,False,29,4,57.14
453,246,15,2025-04-03 04:24:54,False,False,False,False,False,False,True,29,1,14.29
453,246,15,2025-04-03 05:17:54,False,False,False,False,False,True,False,29,3,42.86
381,246,6,2025-04-12 23:11:32,False,False,False,False,False,False,True,48,4,57.14
381,246,6,2025-04-13 01:01:32,False,False,False,False,True,False,False,48,1,14.29
970,246,8,2025-04-14 23:12:15,False,False,True,False,False,False,False,50,5,71.43
970,246,8,2025-04-15 02:10:15,False,False,False,True,False,False,False,50,3,42.86
30,249,15,2025-04-11 23:08:53,False,False,False,False,True,False,False,36,3,42.86
30,249,15,2025-04-11 23:22:53,False,False,True,False,False,False,False,36,3,42.86
429,249,1,2025-04-14 23:10:51,False,False,False,False,True,False,False,52,3,42.86
429,249,1,2025-04-14 23:29:51,False,True,False,False,False,False,False,52,6,85.71
187,251,15,2025-04-20 23:13:28,False,False,False,False,False,False,True,29,2,28.57
187,251,15,2025-04-20 23:41:28,False,False,False,False,True,False,False,29,3,42.86
790,252,14,2025-04-15 23:12:55,False,False,False,True,False,False,False,7,2,28.57
790,252,14,2025-04-16 01:00:55,False,False,False,True,False,False,False,7,2,28.57
790,252,14,2025-04-16 03:33:55,False,False,True,False,False,False,False,7,3,42.86
89,255,3,2025-04-19 23:08:27,False,False,False,False,False,False,True,44,5,71.43
89,255,3,2025-04-20 01:24:27,False,False,False,False,False,True,False,44,3,42.86
89,255,3,2025-04-20 03:51:27,True,False,False,False,False,False,False,44,4,57.14
89,255,3,2025-04-20 05:08:27,False,False,False,False,False,False,True,44,4,57.14
719,257,12,2025-04-19 23:09:09,False,False,False,False,False,True,False,45,4,57.14
484,257,10,2025-04-19 23:13:12,False,False,False,False,False,False,True,8,3,42.86
484,257,10,2025-04-20 01:06:12,False,True,False,False,False,False,False,8,3,42.86
719,257,12,2025-04-20 01:27:09,False,False,False,False,False,True,False,45,4,57.14
484,257,10,2025-04-20 03:08:12,False,False,False,False,False,False,True,8,4,57.14
719,257,12,2025-04-20 03:28:09,False,True,False,False,False,False,False,45,5,71.43
719,257,12,2025-04-20 06:00:09,False,False,False,False,True,False,False,45,4,57.14
979,258,11,2025-04-10 23:11:30,False,False,True,False,False,False,False,53,3,42.86
979,258,11,2025-04-10 23:49:30,True,False,False,False,False,False,False,53,2,28.57
979,258,11,2025-04-10 23:54:30,False,False,False,False,False,False,True,53,4,57.14
95,259,17,2025-04-17 23:08:43,True,False,False,False,False,False,False,32,4,57.14
95,259,17,2025-04-18 00:02:43,False,False,False,True,False,False,False,32,3,42.86
95,259,17,2025-04-18 01:26:43,True,False,False,False,False,False,False,32,3,42.86
724,259,17,2025-04-18 23:10:33,False,True,False,False,False,False,False,11,3,42.86
724,259,17,2025-04-19 01:45:33,False,False,False,False,False,True,False,11,4,57.14
724,259,17,2025-04-19 03:49:33,False,True,False,False,False,False,False,11,1,14.29
724,259,17,2025-04-19 04:56:33,False,True,False,False,False,False,False,11,4,57.14
578,262,1,2025-04-02 23:12:21,False,False,False,False,False,True,False,28,3,42.86
578,262,1,2025-04-03 01:28:21,True,False,False,False,False,False,False,28,3,42.86
578,262,1,2025-04-03 02:33:21,False,False,False,False,True,False,False,28,5,71.43
90,262,2,2025-04-18 23:09:42,False,True,False,False,False,False,False,47,3,42.86
90,262,2,2025-04-19 00:41:42,True,False,False,False,False,False,False,47,3,42.86
90,262,2,2025-04-19 01:14:42,False,False,True,False,False,False,False,47,5,71.43
359,263,13,2025-04-04 23:12:53,False,False,False,True,False,False,False,55,3,42.86
359,263,13,2025-04-04 23:48:53,False,True,False,False,False,False,False,55,1,14.29
359,263,13,2025-04-05 01:46:53,True,False,False,False,False,False,False,55,5,71.43
544,263,8,2025-04-09 23:12:45,False,False,False,True,False,False,False,32,2,28.57
544,263,8,2025-04-10 01:10:45,False,False,False,False,True,False,False,32,3,42.86
544,263,8,2025-04-10 01:25:45,True,False,False,False,False,False,False,32,2,28.57
221,263,1,2025-04-13 23:13:29,False,False,False,False,False,True,False,16,3,42.86
221,263,1,2025-04-14 00:21:29,False,False,False,False,False,False,True,16,4,57.14
221,263,1,2025-04-14 00:52:29,False,False,False,False,True,False,False,16,2,28.57
221,263,1,2025-04-14 03:51:29,False,False,False,False,False,False,True,16,5,71.43
201,264,12,2025-04-06 23:12:41,False,True,False,False,False,False,False,20,2,28.57
201,264,12,2025-04-07 01:05:41,False,False,True,False,False,False,False,20,3,42.86
201,264,12,2025-04-07 03:28:41,False,False,False,False,False,True,False,20,4,57.14
260,266,3,2025-04-08 23:10:49,False,False,True,False,False,False,False,18,6,85.71
260,266,3,2025-04-09 00:14:49,True,False,False,False,False,False,False,18,4,57.14
260,266,3,2025-04-09 00:19:49,False,True,False,False,False,False,False,18,4,57.14
243,269,2,2025-04-12 23:09:26,False,False,False,False,True,False,False,20,2,28.57
243,269,2,2025-04-12 23:22:26,True,False,False,False,False,False,False,20,3,42.86
243,269,2,2025-04-12 23:48:26,False,False,False,True,False,False,False,20,5,71.43
363,270,3,2025-04-14 23:08:07,False,False,True,False,False,False,False,39,3,42.86
363,270,3,2025-04-15 00:01:07,False,True,False,False,False,False,False,39,4,57.14
363,270,3,2025-04-15 01:45:07,False,True,False,False,False,False,False,39,3,42.86
363,270,3,2025-04-15 02:48:07,True,False,False,False,False,False,False,39,6,85.71
146,270,16,2025-04-19 23:09:11,True,False,False,False,False,False,False,57,2,28.57
146,270,16,2025-04-20 00:22:11,False,False,False,False,True,False,False,57,5,71.43
857,275,7,2025-04-01 23:10:15,True,False,False,False,False,False,False,34,2,28.57
857,275,7,2025-04-01 23:50:15,True,False,False,False,False,False,False,34,5,71.43
857,275,7,2025-04-01 23:59:15,False,True,False,False,False,False,False,34,3,42.86
292,275,9,2025-04-05 23:11:18,False,False,False,False,False,True,False,34,4,57.14
292,275,9,2025-04-05 23:57:18,False,False,False,True,False,False,False,34,3,42.86
292,275,9,2025-04-06 01:46:18,False,False,False,False,False,False,True,34,2,28.57
521,276,18,2025-04-20 23:09:05,True,False,False,False,False,False,False,59,2,28.57
521,276,18,2025-04-21 00:07:05,False,False,False,False,False,False,True,59,5,71.43
250,277,5,2025-04-16 23:12:06,False,False,False,False,False,True,False,52,2,28.57
250,277,5,2025-04-17 00:32:06,True,False,False,False,False,False,False,52,5,71.43
159,278,8,2025-04-18 23:11:09,False,False,False,False,False,False,True,10,3,42.86
159,278,8,2025-04-19 00:20:09,False,False,False,False,False,False,True,10,5,71.43
159,278,8,2025-04-19 02:10:09,True,False,False,False,False,False,False,10,4,57.14
159,278,8,2025-04-19 04:39:09,False,False,False,False,False,True,False,10,4,57.14
43,279,8,2025-04-07 23:13:13,False,False,False,True,False,False,False,1,3,42.86
43,279,8,2025-04-07 23:37:13,False,False,False,False,False,False,True,1,4,57.14
43,279,8,2025-04-08 00:17:13,False,False,False,False,False,False,True,1,3,42.86
768,279,18,2025-04-13 23:08:25,False,False,False,False,True,False,False,41,5,71.43
768,279,18,2025-04-13 23:46:25,False,False,False,False,False,True,False,41,2,28.57
942,279,4,2025-04-16 23:09:57,False,False,False,True,False,False,False,22,4,57.14
942,279,4,2025-04-17 00:46:57,True,False,False,False,False,False,False,22,3,42.86
846,280,8,2025-04-01 23:10:28,False,False,False,False,False,False,True,27,2,28.57
846,280,8,2025-04-02 00:03:28,False,False,False,False,False,False,True,27,5,71.43
846,280,8,2025-04-02 02:38:28,False,False,True,False,False,False,False,27,2,28.57
846,280,8,2025-04-02 03:47:28,True,False,False,False,False,False,False,27,3,42.86
75,281,8,2025-04-16 23:12:49,False,False,False,False,True,False,False,51,2,28.57
75,281,8,2025-04-17 02:04:49,False,False,False,True,False,False,False,51,6,85.71
75,281,8,2025-04-17 02:40:49,False,False,False,False,False,True,False,51,2,28.57
218,282,3,2025-04-16 23:11:59,False,False,True,False,False,False,False,26,4,57.14
218,282,3,2025-04-17 01:58:59,False,False,False,False,True,False,False,26,4,57.14
218,282,3,2025-04-17 03:34:59,False,False,False,False,False,False,True,26,4,57.14
218,282,3,2025-04-17 05:13:59,False,True,False,False,False,False,False,26,5,71.43
106,283,6,2025-04-02 23:09:37,True,False,False,False,False,False,False,17,5,71.43
106,283,6,2025-04-03 00:24:37,False,False,False,False,False,True,False,17,4,57.14
106,283,6,2025-04-03 01:28:37,False,True,False,False,False,False,False,17,4,57.14
106,283,6,2025-04-03 02:59:37,True,False,False,False,False,False,False,17,1,14.29
588,283,6,2025-04-06 23:12:05,False,False,False,False,False,False,True,49,2,28.57
588,283,6,2025-04-07 00:07:05,False,False,False,False,True,False,False,49,3,42.86
588,283,6,2025-04-07 01:55:05,False,False,False,False,True,False,False,49,4,57.14
188,283,2,2025-04-09 23:11:34,False,False,True,False,False,False,False,54,2,28.57
188,283,2,2025-04-09 23:59:34,False,False,False,False,True,False,False,54,6,85.71
188,283,2,2025-04-10 00:40:34,False,False,True,False,False,False,False,54,3,42.86
188,283,2,2025-04-10 02:12:34,False,True,False,False,False,False,False,54,4,57.14
723,285,1,2025-04-06 23:10:47,False,False,False,False,False,False,True,31,4,57.14
723,285,1,2025-04-07 00:08:47,False,False,False,False,False,False,True,31,4,57.14
812,286,13,2025-04-20 23:12:27,False,False,False,False,True,False,False,34,3,42.86
812,286,13,2025-04-20 23:42:27,False,False,True,False,False,False,False,34,4,57.14
812,286,13,2025-04-21 02:36:27,False,False,False,False,True,False,False,34,3,42.86
812,286,13,2025-04-21 04:34:27,True,False,False,False,False,False,False,34,4,57.14
910,287,9,2025-04-02 23:13:15,False,False,True,False,False,False,False,27,5,71.43
910,287,9,2025-04-03 00:52:15,False,False,False,False,True,False,False,27,4,57.14
597,287,12,2025-04-20 23:12:48,False,False,False,False,False,False,True,8,5,71.43
597,287,12,2025-04-21 02:09:48,False,False,True,False,False,False,False,8,2,28.57
597,287,12,2025-04-21 04:53:48,True,False,False,False,False,False,False,8,3,42.86
918,289,10,2025-04-18 23:11:31,False,False,False,False,False,False,True,4,5,71.43
918,289,10,2025-04-19 00:24:31,True,False,False,False,False,False,False,4,2,28.57
918,289,10,2025-04-19 01:48:31,False,False,False,True,False,False,False,4,2,28.57
585,292,7,2025-04-06 23:07:53,False,False,False,False,False,True,False,20,1,14.29
585,292,7,2025-04-06 23:15:53,False,False,False,False,False,True,False,20,2,28.57
585,292,7,2025-04-07 01:53:53,False,False,False,False,False,False,True,20,2,28.57
585,292,7,2025-04-07 04:32:53,False,False,False,False,False,False,True,20,5,71.43
233,293,15,2025-04-15 23:08:30,False,False,False,False,True,False,False,14,4,57.14
233,293,15,2025-04-16 01:49:30,False,True,False,False,False,False,False,14,4,57.14
233,293,15,2025-04-16 03:38:30,True,False,False,False,False,False,False,14,3,42.86
974,293,9,2025-04-17 23:12:04,True,False,False,False,False,False,False,35,2,28.57
974,293,9,2025-04-18 01:40:04,False,False,False,False,True,False,False,35,6,85.71
974,293,9,2025-04-18 02:01:04,False,False,False,False,False,False,True,35,3,42.86
974,293,9,2025-04-18 04:16:04,True,False,False,False,False,False,False,35,4,57.14
165,293,2,2025-04-19 23:12:33,False,False,False,True,False,False,False,26,4,57.14
165,293,2,2025-04-20 00:18:33,False,False,False,False,False,True,False,26,1,14.29
638,294,9,2025-04-10 23:10:37,False,True,False,False,False,False,False,29,4,57.14
638,294,9,2025-04-10 23:39:37,False,False,False,False,False,True,False,29,6,85.71
638,294,9,2025-04-11 01:55:37,False,False,False,True,False,False,False,29,3,42.86
638,294,9,2025-04-11 04:30:37,False,False,False,False,False,False,True,29,4,57.14
181,294,2,2025-04-18 23:10:31,False,False,False,True,False,False,False,23,3,42.86
181,294,2,2025-04-19 00:26:31,True,False,False,False,False,False,False,23,4,57.14
181,294,2,2025-04-19 00:55:31,False,False,False,True,False,False,False,23,4,57.14
628,296,4,2025-04-04 23:11:06,True,False,False,False,False,False,False,48,2,28.57
628,296,4,2025-04-05 01:29:06,False,False,False,False,False,False,True,48,4,57.14
628,296,4,2025-04-05 02:48:06,False,False,False,False,False,False,True,48,6,85.71
628,296,4,2025-04-05 05:17:06,False,True,False,False,False,False,False,48,3,42.86
930,296,18,2025-04-16 23:08:06,True,False,False,False,False,False,False,17,3,42.86
805,296,10,2025-04-16 23:12:39,False,True,False,False,False,False,False,41,4,57.14
930,296,18,2025-04-16 23:57:06,False,False,False,False,True,False,False,17,3,42.86
805,296,10,2025-04-17 01:38:39,False,False,False,False,False,True,False,41,4,57.14
805,296,10,2025-04-17 03:52:39,False,False,False,False,False,False,True,41,3,42.86
805,296,10,2025-04-17 05:40:39,False,False,False,False,False,False,True,41,2,28.57
478,297,11,2025-04-11 23:12:02,True,False,False,False,False,False,False,37,5,71.43
478,297,11,2025-04-12 00:24:02,False,True,False,False,False,False,False,37,4,57.14
298,298,5,2025-04-07 23:11:51,False,True,False,False,False,False,False,60,4,57.14
298,298,5,2025-04-08 01:41:51,False,False,False,False,False,True,False,60,2,28.57
905,298,3,2025-04-19 23:12:47,False,False,False,False,False,False,True,49,3,42.86
905,298,3,2025-04-20 01:12:47,True,False,False,False,False,False,False,49,2,28.57
314,299,4,2025-04-01 23:09:03,False,False,False,False,False,False,True,29,4,57.14
314,299,4,2025-04-02 01:46:03,False,False,True,False,False,False,False,29,4,57.14
314,299,4,2025-04-02 03:32:03,False,False,False,False,False,True,False,29,2,28.57
314,299,4,2025-04-02 04:59:03,False,False,True,False,False,False,False,29,5,71.43
525,301,4,2025-04-01 23:10:07,False,False,False,False,False,True,False,55,4,57.14
525,301,4,2025-04-02 02:03:07,False,True,False,False,False,False,False,55,4,57.14
311,301,4,2025-04-07 23:11:12,False,True,False,False,False,False,False,23,6,85.71
311,301,4,2025-04-08 00:13:12,False,False,False,False,True,False,False,23,6,85.71
931,301,14,2025-04-18 23:10:54,True,False,False,False,False,False,False,24,3,42.86
931,301,14,2025-04-19 00:31:54,False,False,False,True,False,False,False,24,4,57.14
931,301,14,2025-04-19 02:39:54,False,True,False,False,False,False,False,24,5,71.43
211,302,8,2025-04-02 23:12:50,False,False,True,False,False,False,False,32,4,57.14
211,302,8,2025-04-03 01:26:50,False,True,False,False,False,False,False,32,3,42.86
431,303,7,2025-04-05 23:11:06,True,False,False,False,False,False,False,13,6,85.71
431,303,7,2025-04-05 23:57:06,False,False,False,False,False,False,True,13,2,28.57
431,303,7,2025-04-06 02:57:06,False,False,False,False,False,False,True,13,3,42.86
179,303,4,2025-04-16 23:08:15,True,False,False,False,False,False,False,7,3,42.86
179,303,4,2025-04-17 01:53:15,True,False,False,False,False,False,False,7,4,57.14
615,304,14,2025-04-14 23:13:11,False,False,False,False,False,True,False,41,4,57.14
615,304,14,2025-04-15 00:06:11,False,False,False,False,False,False,True,41,2,28.57
615,304,14,2025-04-15 01:56:11,False,False,False,False,False,False,True,41,4,57.14
615,304,14,2025-04-15 02:25:11,False,True,False,False,False,False,False,41,4,57.14
33,306,11,2025-04-04 23:08:42,False,False,False,False,False,False,True,23,2,28.57
33,306,11,2025-04-05 00:14:42,False,False,True,False,False,False,False,23,3,42.86
33,306,11,2025-04-05 00:47:42,False,False,False,True,False,False,False,23,5,71.43
33,306,11,2025-04-05 02:37:42,False,False,True,False,False,False,False,23,5,71.43
39,310,18,2025-04-03 23:08:05,True,False,False,False,False,False,False,59,4,57.14
39,310,18,2025-04-04 00:41:05,False,True,False,False,False,False,False,59,2,28.57
39,310,18,2025-04-04 01:48:05,True,False,False,False,False,False,False,59,3,42.86
915,310,9,2025-04-08 23:11:03,False,True,False,False,False,False,False,57,1,14.29
915,310,9,2025-04-08 23:41:03,False,False,False,False,False,False,True,57,3,42.86
844,310,10,2025-04-11 23:13:17,False,False,False,False,True,False,False,3,3,42.86
844,310,10,2025-04-11 23:33:17,False,False,False,False,False,True,False,3,5,71.43
68,310,5,2025-04-14 23:08:26,False,False,False,False,False,True,False,28,4,57.14
68,310,5,2025-04-14 23:50:26,True,False,False,False,False,False,False,28,4,57.14
68,310,5,2025-04-15 01:56:26,True,False,False,False,False,False,False,28,5,71.43
68,310,5,2025-04-15 02:04:26,False,False,False,False,True,False,False,28,6,85.71
256,311,12,2025-04-01 23:10:00,False,False,False,False,False,False,True,43,4,57.14
256,311,12,2025-04-02 00:17:00,False,False,False,False,False,False,True,43,2,28.57
256,311,12,2025-04-02 02:13:00,False,False,False,False,False,True,False,43,1,14.29
793,311,4,2025-04-02 23:10:08,False,False,True,False,False,False,False,46,4,57.14
793,311,4,2025-04-03 02:04:08,False,False,False,False,False,True,False,46,4,57.14
793,311,4,2025-04-03 03:14:08,False,False,True,False,False,False,False,46,5,71.43
793,311,4,2025-04-03 05:11:08,False,False,True,False,False,False,False,46,4,57.14
232,311,17,2025-04-12 23:09:59,False,False,False,False,False,True,False,58,4,57.14
232,311,17,2025-04-13 02:04:59,False,False,True,False,False,False,False,58,5,71.43
154,312,6,2025-04-05 23:08:11,False,False,False,False,False,True,False,46,5,71.43
154,312,6,2025-04-06 01:55:11,True,False,False,False,False,False,False,46,5,71.43
154,312,6,2025-04-06 04:46:11,False,False,False,True,False,False,False,46,1,14.29
328,313,8,2025-04-03 23:09:58,False,False,True,False,False,False,False,3,3,42.86
328,313,8,2025-04-03 23:40:58,True,False,False,False,False,False,False,3,2,28.57
328,313,8,2025-04-04 01:10:58,False,False,False,False,False,False,True,3,4,57.14
577,313,6,2025-04-16 23:09:14,False,False,True,False,False,False,False,22,2,28.57
577,313,6,2025-04-17 00:11:14,False,False,False,False,False,True,False,22,3,42.86
577,313,6,2025-04-17 01:45:14,False,False,False,False,False,True,False,22,1,14.29
577,313,6,2025-04-17 02:48:14,False,False,False,False,False,False,True,22,6,85.71
417,316,11,2025-04-07 23:10:49,False,False,False,False,True,False,False,47,2,28.57
417,316,11,2025-04-08 02:08:49,False,False,True,False,False,False,False,47,1,14.29
417,316,11,2025-04-08 04:43:49,False,False,True,False,False,False,False,47,4,57.14
436,316,4,2025-04-20 23:10:57,True,False,False,False,False,False,False,17,4,57.14
436,316,4,2025-04-21 01:08:57,False,False,False,False,True,False,False,17,3,42.86
480,317,17,2025-04-07 23:07:36,True,False,False,False,False,False,False,29,3,42.86
480,317,17,2025-04-08 00:51:36,False,False,True,False,False,False,False,29,2,28.57
787,317,4,2025-04-14 23:10:31,False,False,False,False,False,True,False,18,3,42.86
787,317,4,2025-04-15 01:40:31,True,False,False,False,False,False,False,18,3,42.86
787,317,4,2025-04-15 03:17:31,False,True,False,False,False,False,False,18,2,28.57
787,317,4,2025-04-15 05:23:31,False,False,False,True,False,False,False,18,1,14.29
868,318,13,2025-04-02 23:10:56,False,True,False,False,False,False,False,14,3,42.86
868,318,13,2025-04-03 01:04:56,False,False,False,True,False,False,False,14,1,14.29
46,319,6,2025-04-02 23:12:19,False,False,False,False,False,False,True,20,5,71.43
46,319,6,2025-04-03 01:25:19,False,False,False,True,False,False,False,20,2,28.57
825,319,18,2025-04-12 23:13:24,False,False,False,True,False,False,False,48,4,57.14
825,319,18,2025-04-12 23:54:24,False,False,False,False,False,False,False,48,0,0.0
356,319,15,2025-04-20 23:10:22,False,False,False,False,True,False,False,16,4,57.14
356,319,15,2025-04-21 00:29:22,False,False,False,True,False,False,False,16,4,57.14
837,320,5,2025-04-09 23:12:25,False,False,False,False,True,False,False,8,2,28.57
837,320,5,2025-04-10 01:04:25,True,False,False,False,False,False,False,8,2,28.57
837,320,5,2025-04-10 02:21:25,False,False,False,True,False,False,False,8,2,28.57
427,320,9,2025-04-13 23:11:34,False,False,False,False,True,False,False,51,2,28.57
427,320,9,2025-04-14 00:17:34,False,False,False,False,True,False,False,51,5,71.43
767,321,16,2025-04-04 23:12:25,False,False,False,False,True,False,False,40,4,57.14
767,321,16,2025-04-05 00:53:25,False,False,False,False,False,True,False,40,3,42.86
827,322,5,2025-04-06 23:12:57,False,False,True,False,False,False,False,60,4,57.14
827,322,5,2025-04-07 00:29:57,False,False,False,False,True,False,False,60,2,28.57
992,323,18,2025-04-14 23:09:58,True,False,False,False,False,False,False,60,3,42.86
992,323,18,2025-04-15 00:40:58,False,False,False,False,False,False,True,60,3,42.86
992,323,18,2025-04-15 01:18:58,False,False,False,False,False,True,False,60,1,14.29
992,323,18,2025-04-15 01:48:58,False,False,False,True,False,False,False,60,3,42.86
695,323,10,2025-04-16 23:11:07,True,False,False,False,False,False,False,9,5,71.43
695,323,10,2025-04-17 00:32:07,False,False,True,False,False,False,False,9,2,28.57
695,323,10,2025-04-17 03:30:07,False,False,False,True,False,False,False,9,2,28.57
406,324,1,2025-04-06 23:12:12,False,False,False,True,False,False,False,31,3,42.86
406,324,1,2025-04-07 01:35:12,False,False,False,False,False,True,False,31,5,71.43
406,324,1,2025-04-07 02:56:12,False,True,False,False,False,False,False,31,4,57.14
406,324,1,2025-04-07 05:19:12,False,False,False,False,False,False,True,31,3,42.86
486,327,11,2025-04-05 23:13:24,False,False,False,False,True,False,False,26,2,28.57
486,327,11,2025-04-06 02:05:24,False,True,False,False,False,False,False,26,3,42.86
486,327,11,2025-04-06 05:02:24,False,False,False,False,False,True,False,26,4,57.14
486,327,11,2025-04-06 05:08:24,False,False,False,False,True,False,False,26,4,57.14
842,327,7,2025-04-07 23:11:11,False,False,False,False,False,True,False,50,1,14.29
118,327,11,2025-04-07 23:12:20,False,False,False,False,True,False,False,58,5,71.43
118,327,11,2025-04-08 00:28:20,False,False,False,False,False,False,True,58,5,71.43
842,327,7,2025-04-08 01:53:11,False,False,False,False,True,False,False,50,4,57.14
842,327,7,2025-04-08 02:42:11,False,False,False,False,False,True,False,50,4,57.14
842,327,7,2025-04-08 05:41:11,False,False,True,False,False,False,False,50,5,71.43
17,328,18,2025-04-04 23:09:22,True,False,False,False,False,False,False,10,4,57.14
17,328,18,2025-04-05 00:25:22,False,False,False,False,True,False,False,10,2,28.57
17,328,18,2025-04-05 01:27:22,False,False,False,False,True,False,False,10,2,28.57
108,331,17,2025-04-05 23:12:56,False,False,False,False,True,False,False,36,2,28.57
108,331,17,2025-04-06 01:19:56,False,False,False,False,False,True,False,36,5,71.43
108,331,17,2025-04-06 02:20:56,False,False,False,False,False,True,False,36,5,71.43
382,332,6,2025-04-09 23:09:58,False,True,False,False,False,False,False,25,4,57.14
382,332,6,2025-04-09 23:55:58,False,False,False,False,False,True,False,25,6,85.71
382,332,6,2025-04-10 01:52:58,False,True,False,False,False,False,False,25,3,42.86
647,333,6,2025-04-12 23:13:04,False,False,False,True,False,False,False,21,3,42.86
647,333,6,2025-04-12 23:26:04,False,False,False,True,False,False,False,21,4,57.14
647,333,6,2025-04-13 01:18:04,False,False,True,False,False,False,False,21,2,28.57
883,334,14,2025-04-01 23:08:53,True,False,False,False,False,False,False,47,3,42.86
883,334,14,2025-04-02 00:05:53,False,False,False,False,False,False,True,47,3,42.86
883,334,14,2025-04-02 01:55:53,False,False,False,False,False,False,False,47,0,0.0
883,334,14,2025-04-02 03:54:53,False,False,False,False,False,False,True,47,4,57.14
391,334,4,2025-04-19 23:13:13,False,False,False,False,False,True,False,21,4,57.14
391,334,4,2025-04-19 23:51:13,False,False,False,True,False,False,False,21,5,71.43
473,335,6,2025-04-10 23:11:22,False,False,False,False,False,False,True,57,4,57.14
473,335,6,2025-04-11 02:06:22,False,False,False,False,False,True,False,57,4,57.14
473,335,6,2025-04-11 03:17:22,False,False,False,False,True,False,False,57,1,14.29
473,335,6,2025-04-11 05:36:22,False,False,False,False,False,True,False,57,2,28.57
517,335,5,2025-04-18 23:10:34,False,False,True,False,False,False,False,7,3,42.86
517,335,5,2025-04-19 01:55:34,False,False,False,False,True,False,False,7,4,57.14
